#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:noncoding" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:noncoding" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:noncoding" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:noncoding" name="distribution" x="@birthRate.t:noncoding">
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.19" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:noncoding" name="distribution">
#            <parameter id="clockRate.c:noncoding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.13" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:1stpos" name="distribution">
#            <parameter id="gammaShape.s:1stpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.4.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.11.1stpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:2ndpos" name="distribution">
#            <parameter id="gammaShape.s:2ndpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.4.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.11.2ndpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:3rdpos" name="distribution">
#            <parameter id="gammaShape.s:3rdpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.4.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.11.3rdpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:noncoding" name="distribution">
#            <parameter id="gammaShape.s:noncoding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.4" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:1stpos" name="distribution">
#            <parameter id="kappa.s:1stpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.15.1stpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.16.1stpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:2ndpos" name="distribution">
#            <parameter id="kappa.s:2ndpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.15.2ndpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.16.2ndpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:3rdpos" name="distribution">
#            <parameter id="kappa.s:3rdpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.15.3rdpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.16.3rdpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:noncoding" name="distribution">
#            <parameter id="kappa.s:noncoding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.15" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.16" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human-chimp.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:noncoding">
#            <taxonset id="human-chimp" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.20" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.21" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:noncoding">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:noncoding" shape="@gammaShape.s:noncoding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:noncoding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:noncoding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:noncoding" kappa="@kappa.s:noncoding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@noncoding" id="empiricalFreqs.s:noncoding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:noncoding" id="StrictClock.c:noncoding" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:noncoding" id="treeLikelihood.1stpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:noncoding">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:1stpos" shape="@gammaShape.s:1stpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:1stpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1stpos" kappa="@kappa.s:1stpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@1stpos" id="empiricalFreqs.s:1stpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:noncoding" id="treeLikelihood.2ndpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:noncoding">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:2ndpos" shape="@gammaShape.s:2ndpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:2ndpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2ndpos" kappa="@kappa.s:2ndpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@2ndpos" id="empiricalFreqs.s:2ndpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:noncoding" id="treeLikelihood.3rdpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:noncoding">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:3rdpos" shape="@gammaShape.s:3rdpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:3rdpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:3rdpos" kappa="@kappa.s:3rdpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@3rdpos" id="empiricalFreqs.s:3rdpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	Tree.height	Tree.treeLength	YuleModel	birthRate	kappa.1stpos	kappa.2ndpos	kappa.3rdpos	kappa.noncoding	mutationRate.1stpos	mutationRate.2ndpos	mutationRate.3rdpos	mutationRate.noncoding	gammaShape.1stpos	gammaShape.2ndpos	gammaShape.3rdpos	gammaShape.noncoding	logP(mrca(human-chimp))	mrca.age(human-chimp)	clockRate
0	-7426.895323857731	-7333.323063071609	-93.57226078612129	-1817.3313674012638	-1364.6132869269338	-2848.902452687047	-1302.475956056364	1.132734090244965	4.196338986542879	-4.196338986542879	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-70.99939502301842	0.051319319783012234	1.0
200	-6270.5146262343715	-6175.581257909601	-94.9333683247708	-1523.5804717046358	-1098.2733396334193	-2443.4157278695343	-1110.3117187020118	1.0000375502409824	3.6421634019175895	-4.01778530135531	6.964995582080344	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.5367602026096713	1.0	1.0	-71.057374972708	0.04888314599422159	1.0
400	-6017.0916278894	-5935.344030761518	-81.74759712788203	-1450.3138822462201	-1071.4488601755245	-2398.5179975619453	-1015.0632907778288	0.276835899516301	1.5853412076669973	9.042363484518013	4.1196169057862475	2.0	2.0	2.0	2.0	1.0	1.3043589893181513	1.3546526771760259	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.45920960149392	0.03202638038466281	1.611694021389696
600	-5946.304450916331	-5865.246043756001	-81.05840716032996	-1446.7586874692754	-1019.3488787952735	-2388.7259597334587	-1010.4125177579934	0.27743922646405583	1.5953878553246261	10.034851695935938	5.651657269892151	2.0	2.0	2.0	2.0	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.44510334439796	0.032617324498401934	1.611694021389696
800	-5913.513693293708	-5840.297003093964	-73.21669019974314	-1429.8690650305703	-1007.930022534351	-2387.028757074045	-1015.4691584549976	0.09921963547892461	0.6775066005825029	18.967102418946265	11.13536122889089	2.0	2.0	2.0	2.0	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.85265466299641	0.015567557806684904	3.0432930446816613
1000	-5895.905439505857	-5822.784621884451	-73.12081762140659	-1426.6198515484732	-1004.8045701712781	-2380.8524729358187	-1010.5077272288805	0.10088325972928451	0.6670220710176147	19.08385144296628	11.13536122889089	2.0	2.0	2.0	2.0	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.87353110867987	0.01469550665819802	3.2651163242956147
1200	-5895.2777468249	-5815.156209817863	-80.12153700703638	-1416.2581367754347	-993.549364533265	-2383.042936390694	-1022.3057721184692	0.20019756648075773	1.3280976054013311	11.722536568021525	11.13536122889089	2.0	2.0	2.0	2.0	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.51293561936491	0.029776207430739228	1.305647578189733
1400	-5888.135807073069	-5808.282275005513	-79.85353206755643	-1416.0576996995958	-994.0005760616409	-2379.7787688968706	-1018.4452303474058	0.2189268244571841	1.4308991018644504	11.419069511709495	7.274735498394917	2.0	2.0	2.0	2.0	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.370616817265	0.035738710258400135	1.305647578189733
1600	-5893.500524994662	-5812.402453377579	-81.09807161708268	-1414.9837882739107	-995.0335196068659	-2382.6759708077625	-1019.7091746890397	0.2044495772822268	1.3598645767645097	10.750665538493905	12.57057753450159	2.0	2.0	2.0	2.0	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.39505199082723	0.03471456516192846	1.305647578189733
1800	-5877.15098652784	-5797.723440135593	-79.42754639224785	-1416.2419516985324	-993.7335058868715	-2375.7832700968856	-1011.9647124533024	0.22991527928188044	1.323738166701692	12.065717318733672	6.73693336239683	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.54089414576384	0.028605573523086063	1.4951664004633116
2000	-5871.614262112202	-5797.649058908754	-73.96520320344774	-1415.2750153674544	-991.9361058754196	-2374.5455084971854	-1015.8924291686948	0.12773160387248975	0.7394187841003432	18.32238908649544	11.321411922778323	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.8120663746121	0.017263376097550097	2.519905677277313
2200	-5862.583303962347	-5794.904183914845	-67.67912004750157	-1417.9439630202703	-994.4797293594975	-2371.6580790562352	-1010.8224124788416	0.06422066774958365	0.3709575851440256	25.340727085773995	19.00044442417954	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-72.01939337553814	0.008606087775006984	5.363057373075147
2400	-5861.969584271295	-5792.847652160681	-69.12193211061448	-1416.8452765794912	-994.8869667079505	-2373.2670214296995	-1007.8483874435393	0.0683214826126416	0.39126192419332795	24.710506659302553	41.773478032489976	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-72.02220050616013	0.008488957136297498	5.363057373075147
2600	-5868.5802019960065	-5795.347407044294	-73.23279495171187	-1418.3110965103551	-997.2614602065103	-2373.3264598841106	-1006.448390443318	0.1163754278180329	0.6649756732763958	19.684559044472934	19.720816581057537	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.0	1.0	-71.87900469122422	0.014466885122951132	3.3049991369879197
2800	-5845.185184590413	-5771.951259422425	-73.23392516798768	-1417.427343034524	-994.5158640049062	-2351.573274010752	-1008.4347783722432	0.10910032522498764	0.6277833440263689	20.41802214783501	19.720816581057537	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.7535586284024425	1.0	-71.86003938245966	0.015259068689149589	3.3049991369879197
3000	-5839.793672480582	-5772.463284141384	-67.33038833919827	-1418.1698858723805	-995.6883093686464	-2350.788028636648	-1007.8170602637095	0.054490197112657526	0.3202628824997618	26.482576764523394	19.720816581057537	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.7535586284024425	1.0	-72.02105717035863	0.008536663814343861	6.319824100697891
3200	-5842.462139009353	-5770.295762890111	-72.16637611924175	-1417.4964153004103	-994.4886340222977	-2350.8312566619497	-1007.4794569054535	0.09203394118739308	0.529530121646212	21.873583019878165	27.656012631693695	2.0	2.0	2.0	2.3234264592841454	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.7535586284024425	1.0	-71.90228577583888	0.01349457432826887	3.843197777323645
3400	-5834.678288538844	-5766.164493718981	-68.51379481986258	-1418.3965651145634	-994.4911945048614	-2350.5142335673936	-1002.7625005321629	0.06196858112727465	0.3827243328285979	25.860558679885315	32.37483156847727	2.0	2.0	2.0	2.5678364313225974	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.7535586284024425	1.0	-71.98140602713141	0.010191377243898828	5.32217634381582
3600	-5829.976953107073	-5762.024828342777	-67.95212476429629	-1413.6355811907933	-991.4579067116985	-2352.792026713953	-1004.1393137263324	0.060912812377620876	0.36528520312324697	26.425147566796873	32.37483156847727	2.0	2.0	2.0	2.5678364313225974	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.7535586284024425	1.0	-71.98432485847668	0.010069553582782153	5.32217634381582
3800	-5836.1772708512035	-5763.980303256503	-72.19696759470024	-1414.3010746413263	-988.6888984018021	-2354.212365809749	-1006.7779644036257	0.09595119991635892	0.572763317430274	21.302076204016434	15.73297537514785	2.0	2.0	2.0	2.5678364313225974	1.0	0.6846239530200071	1.97438771347417	0.2574063660480249	1.0	0.5367602026096713	1.7535586284024425	1.0	-71.84363902523121	0.015944198430863823	3.1712246207469397
4000	-5835.579912236026	-5761.267971095685	-74.3119411403402	-1418.5964365320187	-992.3096781405718	-2357.7289975696904	-992.6328588534047	0.11143832007781415	0.6592437939106214	18.759273823975384	10.053160047788671	2.0	2.0	2.0	2.5678364313225974	1.0	0.6846239530200071	1.6316682200127879	0.6435927220947533	1.0	0.5367602026096713	1.7535586284024425	1.0	-71.86891396871079	0.014888362943174707	3.1712246207469397
4200	-5806.28554679429	-5735.272917498451	-71.01262929583949	-1416.7299364203245	-990.2900548570317	-2345.11738689867	-983.1355393224243	0.08854367936943924	0.5082152954067259	22.22694814935214	15.282292922804062	2.0	2.0	2.225720529762036	2.5678364313225974	1.0	0.6846239530200071	1.6316682200127879	0.6435927220947533	1.0	0.5367602026096713	1.7535586284024425	0.6200821489546482	-71.90398374016144	0.013423666755901474	3.8151707785568534
4400	-5809.755728212151	-5734.755848221463	-74.99987999068802	-1416.738407138112	-989.3582677191242	-2346.0031310742493	-982.6560422899772	0.13149596773081268	0.7589205751065053	18.23206927352479	17.270427985336568	2.0	2.0	2.225720529762036	2.5678364313225974	1.0	0.6846239530200071	1.6316682200127879	0.6435927220947533	1.0	0.5367602026096713	1.7535586284024425	0.6200821489546482	-71.77218888397155	0.018929964825406917	2.5266469819386934
4600	-5812.479757693842	-5736.774986871926	-75.70477082191567	-1416.3491197597696	-991.9071242423156	-2343.4670873380783	-985.0516555317628	0.13522133155467378	0.8012987287953695	17.512558602246767	17.194472908513426	2.0	2.0	2.225720529762036	2.5678364313225974	1.0	0.6846239530200071	1.6316682200127879	0.6435927220947533	1.0	0.5367602026096713	1.7535586284024425	0.6200821489546482	-71.76204827552715	0.019353842481465402	2.5266469819386934
4800	-5810.101025597762	-5735.432304284687	-74.66872131307433	-1415.9680272062649	-990.2975275231074	-2345.8749807738	-983.291768781515	0.12949147363715038	0.7569901710516449	18.42162752024388	15.370645699919779	2.0	2.0	2.225720529762036	2.5678364313225974	1.0	0.6846239530200071	1.6316682200127879	0.6435927220947533	1.0	0.5367602026096713	1.7535586284024425	0.6200821489546482	-71.74890780604572	0.01990315908676199	2.5266469819386934
5000	-5795.608474968818	-5719.925321536159	-75.68315343265941	-1408.2577509703715	-989.7196924812845	-2339.5349445032116	-982.4129335812912	0.12887788242487042	0.753657908632719	16.719487814740102	7.804051051712302	2.0	2.0	2.225720529762036	2.5678364313225974	0.7385465680564972	0.6846239530200071	1.8931216519562906	0.6435927220947533	1.0	0.5367602026096713	1.7535586284024425	0.6200821489546482	-71.74590560076935	0.02002866862538316	2.5266469819386934
